datetime,date,hour,weekday,weekday_name,is_weekend,month,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
2024-01-04 17:00:00,2024-01-04,17,3,Thursday,0,1,Suburb-West,Standalone,Espresso,Hot,3.0,2.0,6.0,4132,5.1,0
2024-01-04 17:00:00,2024-01-04,17,3,Thursday,0,1,Suburb-West,Standalone,Espresso,Hot,3.0,1.0,3.0,4125,3.7,1
2024-01-04 17:00:00,2024-01-04,17,3,Thursday,0,1,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,4752,7.3,0
2024-01-04 18:00:00,2024-01-04,18,3,Thursday,0,1,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,4969,11.8,0
2024-01-04 18:00:00,2024-01-04,18,3,Thursday,0,1,Suburb-East,Mall,Frappuccino,Cold,5.0,3.0,15.0,2315,10.4,0
2024-01-04 19:00:00,2024-01-04,19,3,Thursday,0,1,Midtown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,3841,18.5,0
2024-01-04 19:00:00,2024-01-04,19,3,Thursday,0,1,Suburb-East,Standalone,Espresso,Hot,3.0,3.0,9.0,2862,0.1,0
2024-01-04 19:00:00,2024-01-04,19,3,Thursday,0,1,Midtown,Drive-Thru,Latte,Hot,4.0,3.0,12.0,4973,40.8,1
2024-01-04 20:00:00,2024-01-04,20,3,Thursday,0,1,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,2692,21.2,0
2024-01-05 06:00:00,2024-01-05,6,4,Friday,0,1,Midtown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,3561,8.1,0
2024-01-05 07:00:00,2024-01-05,7,4,Friday,0,1,Uptown,Standalone,Iced Latte,Cold,4.5,1.0,4.5,3249,9.5,0
2024-01-05 07:00:00,2024-01-05,7,4,Friday,0,1,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,1497,6.5,0
2024-01-05 08:00:00,2024-01-05,8,4,Friday,0,1,Suburb-West,Drive-Thru,Cold Brew,Cold,4.0,3.0,12.0,3907,-11.1,0
2024-01-05 08:00:00,2024-01-05,8,4,Friday,0,1,Downtown,Mall,Tea,Hot,2.5,1.0,2.5,1381,-10.1,0
2024-01-05 08:00:00,2024-01-05,8,4,Friday,0,1,Suburb-East,Standalone,Latte,Hot,4.0,1.0,4.0,3653,20.7,1
2024-01-05 08:00:00,2024-01-05,8,4,Friday,0,1,Midtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,2701,12.3,1
2024-01-05 09:00:00,2024-01-05,9,4,Friday,0,1,Uptown,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,3257,18.4,0
2024-01-05 09:00:00,2024-01-05,9,4,Friday,0,1,Suburb-West,Standalone,Cappuccino,Hot,4.5,1.0,4.5,4539,7.9,0
2024-01-05 10:00:00,2024-01-05,10,4,Friday,0,1,Midtown,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,4360,-12.8,0
2024-01-05 10:00:00,2024-01-05,10,4,Friday,0,1,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,4544,11.7,0
2024-01-05 10:00:00,2024-01-05,10,4,Friday,0,1,Suburb-East,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,2361,19.1,0
2024-01-05 11:00:00,2024-01-05,11,4,Friday,0,1,Suburb-East,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,4820,15.7,0
2024-01-05 11:00:00,2024-01-05,11,4,Friday,0,1,Uptown,Standalone,Tea,Hot,2.5,3.0,7.5,1956,18.3,1
2024-01-05 11:00:00,2024-01-05,11,4,Friday,0,1,Downtown,Standalone,Frappuccino,Cold,5.0,2.0,10.0,4050,19.3,0
2024-01-05 12:00:00,2024-01-05,12,4,Friday,0,1,Suburb-East,Mall,Cappuccino,Hot,4.5,1.0,4.5,3028,2.4,1
2024-01-05 12:00:00,2024-01-05,12,4,Friday,0,1,Suburb-West,Standalone,Frappuccino,Cold,5.0,1.0,5.0,4562,28.5,0
2024-01-05 13:00:00,2024-01-05,13,4,Friday,0,1,Downtown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,1062,12.7,1
2024-01-05 13:00:00,2024-01-05,13,4,Friday,0,1,Uptown,Standalone,Latte,Hot,4.0,1.0,4.0,2923,3.5,1
2024-01-05 14:00:00,2024-01-05,14,4,Friday,0,1,Midtown,Standalone,Tea,Hot,2.5,3.0,7.5,3661,10.5,0
2024-01-05 15:00:00,2024-01-05,15,4,Friday,0,1,Suburb-West,Drive-Thru,Tea,Hot,2.5,3.0,7.5,4908,21.1,0
2024-01-05 15:00:00,2024-01-05,15,4,Friday,0,1,Suburb-East,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,3529,17.7,0
2024-01-05 15:00:00,2024-01-05,15,4,Friday,0,1,Midtown,Mall,Cold Brew,Cold,4.0,3.0,12.0,4058,-14.7,0
2024-01-05 16:00:00,2024-01-05,16,4,Friday,0,1,Downtown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,1681,2.0,0
2024-01-05 16:00:00,2024-01-05,16,4,Friday,0,1,Downtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,4261,4.9,0
2024-01-05 16:00:00,2024-01-05,16,4,Friday,0,1,Midtown,Standalone,Tea,Hot,2.5,1.0,2.5,1596,-2.4,0
2024-01-05 16:00:00,2024-01-05,16,4,Friday,0,1,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,1696,15.3,0
2024-01-05 17:00:00,2024-01-05,17,4,Friday,0,1,Suburb-East,Mall,Cold Brew,Cold,4.0,2.0,8.0,3038,17.0,1
2024-01-05 17:00:00,2024-01-05,17,4,Friday,0,1,Uptown,Standalone,Hot Chocolate,Hot,3.5,2.0,7.0,3612,7.3,0
2024-01-05 17:00:00,2024-01-05,17,4,Friday,0,1,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,4691,16.1,0
2024-01-05 18:00:00,2024-01-05,18,4,Friday,0,1,Uptown,Drive-Thru,Latte,Hot,4.0,2.0,8.0,2809,-13.3,1
2024-01-05 18:00:00,2024-01-05,18,4,Friday,0,1,Midtown,Standalone,Tea,Hot,2.5,1.0,2.5,3827,25.1,0
2024-01-05 18:00:00,2024-01-05,18,4,Friday,0,1,Uptown,Mall,Tea,Hot,2.5,1.0,2.5,4495,-2.1,0
2024-01-05 18:00:00,2024-01-05,18,4,Friday,0,1,Suburb-East,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,3354,-6.1,0
2024-01-05 19:00:00,2024-01-05,19,4,Friday,0,1,Midtown,Standalone,Espresso,Hot,3.0,2.0,6.0,4399,22.1,0
2024-01-05 19:00:00,2024-01-05,19,4,Friday,0,1,Downtown,Standalone,Espresso,Hot,3.0,2.0,6.0,4729,1.2,0
2024-01-05 19:00:00,2024-01-05,19,4,Friday,0,1,Midtown,Mall,Cold Brew,Cold,4.0,3.0,12.0,3486,9.9,1
2024-01-05 20:00:00,2024-01-05,20,4,Friday,0,1,Uptown,Drive-Thru,Iced Latte,Cold,4.5,2.0,9.0,3776,20.5,1
2024-01-05 20:00:00,2024-01-05,20,4,Friday,0,1,Uptown,Mall,Latte,Hot,4.0,2.0,8.0,4700,14.8,0
2024-01-05 20:00:00,2024-01-05,20,4,Friday,0,1,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,1136,13.3,0
2024-01-05 20:00:00,2024-01-05,20,4,Friday,0,1,Uptown,Drive-Thru,Latte,Hot,4.0,2.0,8.0,4725,22.9,0
2024-01-05 20:00:00,2024-01-05,20,4,Friday,0,1,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,1822,5.6,0
2024-01-05 20:00:00,2024-01-05,20,4,Friday,0,1,Midtown,Standalone,Iced Latte,Cold,4.5,1.0,4.5,4401,17.6,0
2024-01-06 06:00:00,2024-01-06,6,5,Saturday,1,1,Midtown,Mall,Frappuccino,Cold,5.0,1.0,5.0,4294,0.8,0
2024-01-06 06:00:00,2024-01-06,6,5,Saturday,1,1,Uptown,Drive-Thru,Cold Brew,Cold,4.0,3.0,12.0,4523,8.9,0
2024-01-06 06:00:00,2024-01-06,6,5,Saturday,1,1,Suburb-East,Mall,Frappuccino,Cold,5.0,2.0,10.0,1369,13.3,1
2024-01-06 06:00:00,2024-01-06,6,5,Saturday,1,1,Midtown,Drive-Thru,Latte,Hot,4.0,3.0,12.0,2862,16.5,0
2024-01-06 07:00:00,2024-01-06,7,5,Saturday,1,1,Midtown,Standalone,Tea,Hot,2.5,1.0,2.5,4368,9.4,0
2024-01-06 07:00:00,2024-01-06,7,5,Saturday,1,1,Downtown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,2931,11.1,0
2024-01-06 08:00:00,2024-01-06,8,5,Saturday,1,1,Midtown,Standalone,Cold Brew,Cold,4.0,2.0,8.0,3652,17.3,0
2024-01-06 08:00:00,2024-01-06,8,5,Saturday,1,1,Midtown,Mall,Tea,Hot,2.5,1.0,2.5,1477,25.9,0
2024-01-06 08:00:00,2024-01-06,8,5,Saturday,1,1,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,1475,4.9,0
2024-01-06 08:00:00,2024-01-06,8,5,Saturday,1,1,Uptown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,2858,3.7,0
2024-01-06 09:00:00,2024-01-06,9,5,Saturday,1,1,Suburb-West,Mall,Tea,Hot,2.5,3.0,7.5,3405,5.0,1
2024-01-06 09:00:00,2024-01-06,9,5,Saturday,1,1,Suburb-East,Standalone,Latte,Hot,4.0,3.0,12.0,4414,4.1,0
2024-01-06 09:00:00,2024-01-06,9,5,Saturday,1,1,Midtown,Standalone,Espresso,Hot,3.0,1.0,3.0,3827,8.7,0
2024-01-06 10:00:00,2024-01-06,10,5,Saturday,1,1,Suburb-East,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,4503,-5.6,0
2024-01-06 10:00:00,2024-01-06,10,5,Saturday,1,1,Midtown,Mall,Frappuccino,Cold,5.0,3.0,15.0,1248,-17.8,0
2024-01-06 10:00:00,2024-01-06,10,5,Saturday,1,1,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,1375,5.6,0
2024-01-06 11:00:00,2024-01-06,11,5,Saturday,1,1,Suburb-West,Mall,Espresso,Hot,3.0,1.0,3.0,1207,10.8,1
2024-01-06 11:00:00,2024-01-06,11,5,Saturday,1,1,Uptown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,1281,20.8,1
2024-01-06 11:00:00,2024-01-06,11,5,Saturday,1,1,Uptown,Standalone,Cold Brew,Cold,4.0,2.0,8.0,4330,-8.4,1
2024-01-06 12:00:00,2024-01-06,12,5,Saturday,1,1,Uptown,Mall,Espresso,Hot,3.0,1.0,3.0,2135,7.3,1
2024-01-06 13:00:00,2024-01-06,13,5,Saturday,1,1,Uptown,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,4270,-1.1,0
2024-01-06 13:00:00,2024-01-06,13,5,Saturday,1,1,Downtown,Mall,Cappuccino,Hot,4.5,1.0,4.5,1060,-3.6,0
2024-01-06 14:00:00,2024-01-06,14,5,Saturday,1,1,Suburb-West,Mall,Frappuccino,Cold,5.0,3.0,15.0,1064,-9.1,0
2024-01-06 14:00:00,2024-01-06,14,5,Saturday,1,1,Uptown,Mall,Tea,Hot,2.5,2.0,5.0,3154,20.4,0
2024-01-06 14:00:00,2024-01-06,14,5,Saturday,1,1,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,4186,0.0,0
2024-01-06 14:00:00,2024-01-06,14,5,Saturday,1,1,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,3063,-5.3,0
2024-01-06 15:00:00,2024-01-06,15,5,Saturday,1,1,Downtown,Mall,Iced Latte,Cold,4.5,1.0,4.5,2876,38.0,0
2024-01-06 15:00:00,2024-01-06,15,5,Saturday,1,1,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,4470,8.5,0
2024-01-06 16:00:00,2024-01-06,16,5,Saturday,1,1,Downtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,3917,15.3,1
2024-01-06 16:00:00,2024-01-06,16,5,Saturday,1,1,Downtown,Mall,Frappuccino,Cold,5.0,3.0,15.0,3491,9.1,0
2024-01-06 16:00:00,2024-01-06,16,5,Saturday,1,1,Midtown,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,2560,10.3,1
2024-01-06 17:00:00,2024-01-06,17,5,Saturday,1,1,Midtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,3070,18.1,0
2024-01-06 17:00:00,2024-01-06,17,5,Saturday,1,1,Downtown,Mall,Cold Brew,Cold,4.0,3.0,12.0,2761,-8.8,0
2024-01-06 18:00:00,2024-01-06,18,5,Saturday,1,1,Suburb-East,Standalone,Frappuccino,Cold,5.0,2.0,10.0,4389,22.5,0
2024-01-06 18:00:00,2024-01-06,18,5,Saturday,1,1,Downtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,2748,14.2,0
2024-01-06 19:00:00,2024-01-06,19,5,Saturday,1,1,Midtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,3813,13.3,1
2024-01-06 19:00:00,2024-01-06,19,5,Saturday,1,1,Downtown,Drive-Thru,Latte,Hot,4.0,2.0,8.0,1381,-2.5,0
2024-01-06 20:00:00,2024-01-06,20,5,Saturday,1,1,Midtown,Drive-Thru,Cappuccino,Hot,4.5,3.0,13.5,3278,21.9,0
2024-01-06 20:00:00,2024-01-06,20,5,Saturday,1,1,Suburb-West,Standalone,Frappuccino,Cold,5.0,1.0,5.0,3744,3.3,0
2024-01-06 20:00:00,2024-01-06,20,5,Saturday,1,1,Suburb-East,Standalone,Espresso,Hot,3.0,2.0,6.0,4966,6.3,0
2024-01-06 20:00:00,2024-01-06,20,5,Saturday,1,1,Midtown,Mall,Latte,Hot,4.0,2.0,8.0,3367,14.7,0
2024-01-07 06:00:00,2024-01-07,6,6,Sunday,1,1,Suburb-East,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,4470,-3.3,0
2024-01-07 06:00:00,2024-01-07,6,6,Sunday,1,1,Midtown,Mall,Latte,Hot,4.0,2.0,8.0,4123,8.8,0
2024-01-07 06:00:00,2024-01-07,6,6,Sunday,1,1,Suburb-East,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,3494,27.0,1
2024-01-07 07:00:00,2024-01-07,7,6,Sunday,1,1,Midtown,Standalone,Espresso,Hot,3.0,2.0,6.0,1738,10.9,0
2024-01-07 07:00:00,2024-01-07,7,6,Sunday,1,1,Midtown,Mall,Frappuccino,Cold,5.0,2.0,10.0,1025,-2.9,0
2024-01-07 07:00:00,2024-01-07,7,6,Sunday,1,1,Suburb-West,Drive-Thru,Tea,Hot,2.5,3.0,7.5,1285,11.0,0
2024-01-07 08:00:00,2024-01-07,8,6,Sunday,1,1,Downtown,Standalone,Latte,Hot,4.0,1.0,4.0,4056,20.3,0
2024-01-07 08:00:00,2024-01-07,8,6,Sunday,1,1,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,2396,14.7,0
2024-01-07 08:00:00,2024-01-07,8,6,Sunday,1,1,Midtown,Mall,Latte,Hot,4.0,1.0,4.0,4618,26.2,0
2024-01-07 08:00:00,2024-01-07,8,6,Sunday,1,1,Suburb-West,Standalone,Espresso,Hot,3.0,1.0,3.0,3760,25.7,0
2024-01-07 08:00:00,2024-01-07,8,6,Sunday,1,1,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,1.0,3.5,3486,-8.4,0
2024-01-07 09:00:00,2024-01-07,9,6,Sunday,1,1,Uptown,Standalone,Latte,Hot,4.0,2.0,8.0,2413,-2.8,0
2024-01-07 10:00:00,2024-01-07,10,6,Sunday,1,1,Suburb-West,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,3158,18.2,0
2024-01-07 10:00:00,2024-01-07,10,6,Sunday,1,1,Uptown,Mall,Tea,Hot,2.5,3.0,7.5,3454,8.8,0
2024-01-07 11:00:00,2024-01-07,11,6,Sunday,1,1,Midtown,Standalone,Cold Brew,Cold,4.0,1.0,4.0,4143,13.0,0
2024-01-07 11:00:00,2024-01-07,11,6,Sunday,1,1,Midtown,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,1491,-7.2,0
2024-01-07 11:00:00,2024-01-07,11,6,Sunday,1,1,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,3.0,13.5,1529,12.4,0
2024-01-07 11:00:00,2024-01-07,11,6,Sunday,1,1,Uptown,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,1295,12.3,0
2024-01-07 11:00:00,2024-01-07,11,6,Sunday,1,1,Downtown,Mall,Tea,Hot,2.5,1.0,2.5,1076,13.7,0
2024-01-07 12:00:00,2024-01-07,12,6,Sunday,1,1,Midtown,Drive-Thru,Tea,Hot,2.5,1.0,2.5,3348,-0.5,0
2024-01-07 12:00:00,2024-01-07,12,6,Sunday,1,1,Suburb-East,Standalone,Iced Latte,Cold,4.5,3.0,13.5,1471,0.6,0
2024-01-07 12:00:00,2024-01-07,12,6,Sunday,1,1,Uptown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,4407,33.0,0
2024-01-07 13:00:00,2024-01-07,13,6,Sunday,1,1,Downtown,Standalone,Tea,Hot,2.5,3.0,7.5,4459,9.3,0
2024-01-07 13:00:00,2024-01-07,13,6,Sunday,1,1,Suburb-West,Standalone,Tea,Hot,2.5,3.0,7.5,3146,16.2,0
2024-01-07 13:00:00,2024-01-07,13,6,Sunday,1,1,Midtown,Mall,Cold Brew,Cold,4.0,2.0,8.0,2364,22.8,1
2024-01-07 13:00:00,2024-01-07,13,6,Sunday,1,1,Suburb-West,Standalone,Latte,Hot,4.0,1.0,4.0,3173,16.9,0
2024-01-07 13:00:00,2024-01-07,13,6,Sunday,1,1,Midtown,Standalone,Cappuccino,Hot,4.5,2.0,9.0,1967,10.4,0
2024-01-07 14:00:00,2024-01-07,14,6,Sunday,1,1,Uptown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,3467,10.1,0
2024-01-07 14:00:00,2024-01-07,14,6,Sunday,1,1,Downtown,Standalone,Cappuccino,Hot,4.5,3.0,13.5,4896,11.0,1
2024-01-07 14:00:00,2024-01-07,14,6,Sunday,1,1,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,3789,4.7,1
2024-01-07 15:00:00,2024-01-07,15,6,Sunday,1,1,Suburb-West,Standalone,Frappuccino,Cold,5.0,1.0,5.0,4539,1.8,1
2024-01-07 15:00:00,2024-01-07,15,6,Sunday,1,1,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,1279,16.2,0
2024-01-07 15:00:00,2024-01-07,15,6,Sunday,1,1,Midtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,3422,9.6,0
2024-01-07 16:00:00,2024-01-07,16,6,Sunday,1,1,Downtown,Mall,Iced Latte,Cold,4.5,3.0,13.5,2891,16.8,0
2024-01-07 16:00:00,2024-01-07,16,6,Sunday,1,1,Midtown,Mall,Iced Latte,Cold,4.5,3.0,13.5,1314,1.4,0
2024-01-07 16:00:00,2024-01-07,16,6,Sunday,1,1,Suburb-West,Drive-Thru,Tea,Hot,2.5,3.0,7.5,2895,37.4,0
2024-01-07 16:00:00,2024-01-07,16,6,Sunday,1,1,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1.0,3.5,4723,-15.3,1
2024-01-07 17:00:00,2024-01-07,17,6,Sunday,1,1,Uptown,Mall,Frappuccino,Cold,5.0,1.0,5.0,3478,23.0,0
2024-01-07 17:00:00,2024-01-07,17,6,Sunday,1,1,Downtown,Standalone,Hot Chocolate,Hot,3.5,1.0,3.5,1423,-3.5,1
2024-01-07 17:00:00,2024-01-07,17,6,Sunday,1,1,Downtown,Standalone,Cappuccino,Hot,4.5,3.0,13.5,1160,15.9,0
2024-01-07 17:00:00,2024-01-07,17,6,Sunday,1,1,Suburb-East,Standalone,Cappuccino,Hot,4.5,3.0,13.5,2490,10.8,0
2024-01-07 17:00:00,2024-01-07,17,6,Sunday,1,1,Suburb-East,Drive-Thru,Tea,Hot,2.5,3.0,7.5,4172,20.7,0
2024-01-07 18:00:00,2024-01-07,18,6,Sunday,1,1,Downtown,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,1269,4.8,0
2024-01-07 19:00:00,2024-01-07,19,6,Sunday,1,1,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,2032,24.1,1
2024-01-07 19:00:00,2024-01-07,19,6,Sunday,1,1,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,2365,5.8,0
2024-01-07 19:00:00,2024-01-07,19,6,Sunday,1,1,Uptown,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,2270,7.2,1
2024-01-07 19:00:00,2024-01-07,19,6,Sunday,1,1,Suburb-East,Mall,Cappuccino,Hot,4.5,2.0,9.0,3437,14.5,1
2024-01-07 19:00:00,2024-01-07,19,6,Sunday,1,1,Midtown,Mall,Tea,Hot,2.5,1.0,2.5,3635,17.4,1
2024-01-07 19:00:00,2024-01-07,19,6,Sunday,1,1,Suburb-West,Drive-Thru,Latte,Hot,4.0,1.0,4.0,3646,14.6,0
2024-01-08 06:00:00,2024-01-08,6,0,Monday,0,1,Midtown,Mall,Espresso,Hot,3.0,3.0,9.0,2485,7.5,0
2024-01-08 07:00:00,2024-01-08,7,0,Monday,0,1,Midtown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,1786,9.5,0
2024-01-08 07:00:00,2024-01-08,7,0,Monday,0,1,Uptown,Mall,Latte,Hot,4.0,1.0,4.0,2211,16.7,1
2024-01-08 07:00:00,2024-01-08,7,0,Monday,0,1,Suburb-West,Drive-Thru,Espresso,Hot,3.0,2.0,6.0,3711,21.7,0
2024-01-08 08:00:00,2024-01-08,8,0,Monday,0,1,Uptown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,1631,26.2,0
2024-01-08 08:00:00,2024-01-08,8,0,Monday,0,1,Suburb-West,Standalone,Cappuccino,Hot,4.5,1.0,4.5,3953,15.6,0
2024-01-08 09:00:00,2024-01-08,9,0,Monday,0,1,Midtown,Standalone,Cold Brew,Cold,4.0,3.0,12.0,4971,3.8,0
2024-01-08 10:00:00,2024-01-08,10,0,Monday,0,1,Suburb-East,Standalone,Cold Brew,Cold,4.0,3.0,12.0,3187,24.2,0
2024-01-08 10:00:00,2024-01-08,10,0,Monday,0,1,Uptown,Standalone,Frappuccino,Cold,5.0,2.0,10.0,3778,4.3,1
2024-01-08 10:00:00,2024-01-08,10,0,Monday,0,1,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,4187,13.4,0
2024-01-08 11:00:00,2024-01-08,11,0,Monday,0,1,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,4345,6.2,0
2024-01-08 11:00:00,2024-01-08,11,0,Monday,0,1,Uptown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,1213,8.7,0
2024-01-08 12:00:00,2024-01-08,12,0,Monday,0,1,Suburb-West,Mall,Latte,Hot,4.0,2.0,8.0,3913,21.3,1
2024-01-08 12:00:00,2024-01-08,12,0,Monday,0,1,Midtown,Standalone,Latte,Hot,4.0,2.0,8.0,4125,15.4,0
2024-01-08 12:00:00,2024-01-08,12,0,Monday,0,1,Suburb-West,Mall,Cappuccino,Hot,4.5,1.0,4.5,4403,20.8,0
2024-01-08 13:00:00,2024-01-08,13,0,Monday,0,1,Suburb-East,Mall,Frappuccino,Cold,5.0,3.0,15.0,4811,9.7,0
2024-01-08 13:00:00,2024-01-08,13,0,Monday,0,1,Suburb-East,Mall,Frappuccino,Cold,5.0,2.0,10.0,1965,27.9,0
2024-01-08 13:00:00,2024-01-08,13,0,Monday,0,1,Midtown,Mall,Cold Brew,Cold,4.0,1.0,4.0,1115,16.9,0
2024-01-08 14:00:00,2024-01-08,14,0,Monday,0,1,Midtown,Standalone,Cappuccino,Hot,4.5,2.0,9.0,1563,-0.6,0
2024-01-08 14:00:00,2024-01-08,14,0,Monday,0,1,Uptown,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,2837,11.5,0
2024-01-08 15:00:00,2024-01-08,15,0,Monday,0,1,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,1883,18.6,1
2024-01-08 15:00:00,2024-01-08,15,0,Monday,0,1,Suburb-West,Mall,Tea,Hot,2.5,3.0,7.5,1455,5.4,1
2024-01-08 15:00:00,2024-01-08,15,0,Monday,0,1,Midtown,Drive-Thru,Latte,Hot,4.0,1.0,4.0,1195,0.5,0
2024-01-08 15:00:00,2024-01-08,15,0,Monday,0,1,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,1.0,3.5,1257,0.7,0
2024-01-08 15:00:00,2024-01-08,15,0,Monday,0,1,Suburb-West,Mall,Espresso,Hot,3.0,1.0,3.0,3588,15.9,0
2024-01-08 15:00:00,2024-01-08,15,0,Monday,0,1,Uptown,Standalone,Iced Latte,Cold,4.5,3.0,13.5,2758,9.6,0
2024-01-08 16:00:00,2024-01-08,16,0,Monday,0,1,Uptown,Mall,Tea,Hot,2.5,3.0,7.5,1767,15.6,0
2024-01-08 17:00:00,2024-01-08,17,0,Monday,0,1,Suburb-West,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,1277,10.3,1
2024-01-08 17:00:00,2024-01-08,17,0,Monday,0,1,Suburb-West,Mall,Espresso,Hot,3.0,3.0,9.0,2599,22.8,1
2024-01-08 18:00:00,2024-01-08,18,0,Monday,0,1,Suburb-East,Standalone,Frappuccino,Cold,5.0,3.0,15.0,2038,10.2,1
2024-01-08 19:00:00,2024-01-08,19,0,Monday,0,1,Downtown,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,1987,10.9,1
2024-01-08 19:00:00,2024-01-08,19,0,Monday,0,1,Downtown,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,1546,15.4,0
2024-01-08 19:00:00,2024-01-08,19,0,Monday,0,1,Midtown,Standalone,Cappuccino,Hot,4.5,3.0,13.5,4401,10.5,1
2024-01-08 19:00:00,2024-01-08,19,0,Monday,0,1,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,3.0,13.5,4323,11.8,0
2024-01-08 20:00:00,2024-01-08,20,0,Monday,0,1,Suburb-East,Mall,Espresso,Hot,3.0,1.0,3.0,2201,14.1,0
2024-01-09 06:00:00,2024-01-09,6,1,Tuesday,0,1,Downtown,Standalone,Frappuccino,Cold,5.0,3.0,15.0,4823,4.1,0
2024-01-09 06:00:00,2024-01-09,6,1,Tuesday,0,1,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,2037,29.1,0
2024-01-09 06:00:00,2024-01-09,6,1,Tuesday,0,1,Uptown,Mall,Iced Latte,Cold,4.5,3.0,13.5,2462,-7.1,1
2024-01-09 07:00:00,2024-01-09,7,1,Tuesday,0,1,Midtown,Standalone,Iced Latte,Cold,4.5,3.0,13.5,1509,23.8,1
2024-01-09 07:00:00,2024-01-09,7,1,Tuesday,0,1,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,4664,4.4,1
2024-01-09 08:00:00,2024-01-09,8,1,Tuesday,0,1,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,3834,28.8,0
2024-01-09 08:00:00,2024-01-09,8,1,Tuesday,0,1,Midtown,Standalone,Latte,Hot,4.0,1.0,4.0,3978,-0.2,0
