datetime,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
07/01/24 08:00,Suburb-West,Standalone,Espresso,Hot,3,1,3,3760,25.7,0
07/01/24 08:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,1,3.5,3486,-8.4,0
07/01/24 09:00,Uptown,Standalone,Latte,Hot,4,2,8,2413,-2.8,0
07/01/24 10:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,2,7,3158,18.2,0
07/01/24 10:00,Uptown,Mall,Tea,Hot,2.5,3,7.5,3454,8.8,0
07/01/24 11:00,Midtown,Standalone,Cold Brew,Cold,4,1,4,4143,13,0
07/01/24 11:00,Midtown,Drive-Thru,Frappuccino,Cold,5,3,15,1491,-7.2,0
07/01/24 11:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,1529,12.4,0
07/01/24 11:00,Uptown,Drive-Thru,Frappuccino,Cold,5,3,15,1295,12.3,0
07/01/24 11:00,Downtown,Mall,Tea,Hot,2.5,1,2.5,1076,13.7,0
07/01/24 12:00,Midtown,Drive-Thru,Tea,Hot,2.5,1,2.5,3348,-0.5,0
07/01/24 12:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,3,13.5,1471,0.6,0
07/01/24 12:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,4407,33,0
07/01/24 13:00,Downtown,Standalone,Tea,Hot,2.5,3,7.5,4459,9.3,0
07/01/24 13:00,Suburb-West,Standalone,Tea,Hot,2.5,3,7.5,3146,16.2,0
07/01/24 13:00,Midtown,Mall,Cold Brew,Cold,4,2,8,2364,22.8,1
07/01/24 13:00,Suburb-West,Standalone,Latte,Hot,4,1,4,3173,16.9,0
07/01/24 13:00,Midtown,Standalone,Cappuccino,Hot,4.5,2,9,1967,10.4,0
07/01/24 14:00,Uptown,Drive-Thru,Cappuccino,Hot,4.5,2,9,3467,10.1,0
07/01/24 14:00,Downtown,Standalone,Cappuccino,Hot,4.5,3,13.5,4896,11,1
07/01/24 14:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,3789,4.7,1
07/01/24 15:00,Suburb-West,Standalone,Frappuccino,Cold,5,1,5,4539,1.8,1
07/01/24 15:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1279,16.2,0
07/01/24 15:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,3422,9.6,0
07/01/24 16:00,Downtown,Mall,Iced Latte,Cold,4.5,3,13.5,2891,16.8,0
07/01/24 16:00,Midtown,Mall,Iced Latte,Cold,4.5,3,13.5,1314,1.4,0
07/01/24 16:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,3,7.5,2895,37.4,0
07/01/24 16:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,4723,-15.3,1
07/01/24 17:00,Uptown,Mall,Frappuccino,Cold,5,1,5,3478,23,0
07/01/24 17:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,1423,-3.5,1
07/01/24 17:00,Downtown,Standalone,Cappuccino,Hot,4.5,3,13.5,1160,15.9,0
07/01/24 17:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,3,13.5,2490,10.8,0
07/01/24 17:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,3,7.5,4172,20.7,0
07/01/24 18:00,Downtown,Drive-Thru,Frappuccino,Cold,5,1,5,1269,4.8,0
07/01/24 19:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,2032,24.1,1
07/01/24 19:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,2365,5.8,0
07/01/24 19:00,Uptown,Drive-Thru,Frappuccino,Cold,5,2,10,2270,7.2,1
07/01/24 19:00,Suburb-East,Mall,Cappuccino,Hot,4.5,2,9,3437,14.5,1
07/01/24 19:00,Midtown,Mall,Tea,Hot,2.5,1,2.5,3635,17.4,1
07/01/24 19:00,Suburb-West,Drive-Thru,Latte,Hot,4,1,4,3646,14.6,0
08/01/24 06:00,Midtown,Mall,Espresso,Hot,3,3,9,2485,7.5,0
08/01/24 07:00,Midtown,Mall,Hot Chocolate,Hot,3.5,3,10.5,1786,9.5,0
08/01/24 07:00,Uptown,Mall,Latte,Hot,4,1,4,2211,16.7,1
08/01/24 07:00,Suburb-West,Drive-Thru,Espresso,Hot,3,2,6,3711,21.7,0
08/01/24 08:00,Uptown,Drive-Thru,Tea,Hot,2.5,2,5,1631,26.2,0
08/01/24 08:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,1,4.5,3953,15.6,0
08/01/24 09:00,Midtown,Standalone,Cold Brew,Cold,4,3,12,4971,3.8,0
08/01/24 10:00,Suburb-East,Standalone,Cold Brew,Cold,4,3,12,3187,24.2,0
08/01/24 10:00,Uptown,Standalone,Frappuccino,Cold,5,2,10,3778,4.3,1
08/01/24 10:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,4187,13.4,0
08/01/24 11:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,4345,6.2,0
08/01/24 11:00,Uptown,Standalone,Iced Latte,Cold,4.5,2,9,1213,8.7,0
08/01/24 12:00,Suburb-West,Mall,Latte,Hot,4,2,8,3913,21.3,1
08/01/24 12:00,Midtown,Standalone,Latte,Hot,4,2,8,4125,15.4,0
08/01/24 12:00,Suburb-West,Mall,Cappuccino,Hot,4.5,1,4.5,4403,20.8,0
08/01/24 13:00,Suburb-East,Mall,Frappuccino,Cold,5,3,15,4811,9.7,0
08/01/24 13:00,Suburb-East,Mall,Frappuccino,Cold,5,2,10,1965,27.9,0
08/01/24 13:00,Midtown,Mall,Cold Brew,Cold,4,1,4,1115,16.9,0
08/01/24 14:00,Midtown,Standalone,Cappuccino,Hot,4.5,2,9,1563,-0.6,0
08/01/24 14:00,Uptown,Mall,Hot Chocolate,Hot,3.5,1,3.5,2837,11.5,0
08/01/24 15:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,1883,18.6,1
08/01/24 15:00,Suburb-West,Mall,Tea,Hot,2.5,3,7.5,1455,5.4,1
08/01/24 15:00,Midtown,Drive-Thru,Latte,Hot,4,1,4,1195,0.5,0
08/01/24 15:00,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,1,3.5,1257,0.7,0
08/01/24 15:00,Suburb-West,Mall,Espresso,Hot,3,1,3,3588,15.9,0
08/01/24 15:00,Uptown,Standalone,Iced Latte,Cold,4.5,3,13.5,2758,9.6,0
08/01/24 16:00,Uptown,Mall,Tea,Hot,2.5,3,7.5,1767,15.6,0
08/01/24 17:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,2,10,1277,10.3,1
08/01/24 17:00,Suburb-West,Mall,Espresso,Hot,3,3,9,2599,22.8,1
08/01/24 18:00,Suburb-East,Standalone,Frappuccino,Cold,5,3,15,2038,10.2,1
08/01/24 19:00,Downtown,Drive-Thru,Frappuccino,Cold,5,2,10,1987,10.9,1
08/01/24 19:00,Downtown,Drive-Thru,Frappuccino,Cold,5,3,15,1546,15.4,0
08/01/24 19:00,Midtown,Standalone,Cappuccino,Hot,4.5,3,13.5,4401,10.5,1
08/01/24 19:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,4323,11.8,0
08/01/24 20:00,Suburb-East,Mall,Espresso,Hot,3,1,3,2201,14.1,0
09/01/24 06:00,Downtown,Standalone,Frappuccino,Cold,5,3,15,4823,4.1,0
09/01/24 06:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,2037,29.1,0
09/01/24 06:00,Uptown,Mall,Iced Latte,Cold,4.5,3,13.5,2462,-7.1,1
09/01/24 07:00,Midtown,Standalone,Iced Latte,Cold,4.5,3,13.5,1509,23.8,1
09/01/24 07:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3,10.5,4664,4.4,1
09/01/24 08:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,3834,28.8,0
09/01/24 08:00,Midtown,Standalone,Latte,Hot,4,1,4,3978,-0.2,0
09/01/24 08:00,Suburb-West,Mall,Cappuccino,Hot,4.5,2,9,3234,17.1,0
09/01/24 08:00,Downtown,Standalone,Frappuccino,Cold,5,3,15,3707,21.2,0
09/01/24 09:00,Suburb-West,Standalone,Tea,Hot,2.5,1,2.5,1682,23.1,0
09/01/24 09:00,Suburb-East,Standalone,Espresso,Hot,3,1,3,3977,-8.5,1
09/01/24 10:00,Suburb-West,Mall,Tea,Hot,2.5,1,2.5,2124,4.3,0
09/01/24 10:00,Downtown,Drive-Thru,Tea,Hot,2.5,1,2.5,2488,15,0
09/01/24 10:00,Uptown,Drive-Thru,Espresso,Hot,3,3,9,1584,27.2,1
09/01/24 11:00,Suburb-East,Drive-Thru,Espresso,Hot,3,1,3,1517,8.4,0
09/01/24 11:00,Midtown,Mall,Frappuccino,Cold,5,2,10,2568,-3.4,1
09/01/24 11:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,2,9,3781,26.4,0
09/01/24 11:00,Midtown,Mall,Hot Chocolate,Hot,3.5,1,3.5,4125,25,0
09/01/24 11:00,Suburb-West,Standalone,Frappuccino,Cold,5,2,10,2630,4.3,0
09/01/24 11:00,Uptown,Standalone,Latte,Hot,4,2,8,1106,5.4,1
09/01/24 11:00,Suburb-West,Standalone,Tea,Hot,2.5,2,5,4741,18.9,0
09/01/24 12:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,2,7,1878,-7.2,1
09/01/24 12:00,Suburb-East,Mall,Cold Brew,Cold,4,2,8,1502,34.7,0
09/01/24 12:00,Suburb-East,Mall,Cappuccino,Hot,4.5,3,13.5,4680,5,1
09/01/24 13:00,Midtown,Drive-Thru,Frappuccino,Cold,5,2,10,3906,3.8,0
09/01/24 13:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,4487,14.4,0
09/01/24 13:00,Uptown,Mall,Frappuccino,Cold,5,2,10,3083,10,0
09/01/24 14:00,Uptown,Standalone,Cold Brew,Cold,4,1,4,4237,-1.6,0
09/01/24 14:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,2,10,2914,20.2,1
09/01/24 14:00,Uptown,Drive-Thru,Latte,Hot,4,2,8,1269,10.9,0
09/01/24 16:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,2,5,4150,19.2,0
09/01/24 18:00,Downtown,Mall,Cappuccino,Hot,4.5,1,4.5,4982,15.5,0
09/01/24 18:00,Suburb-East,Mall,Hot Chocolate,Hot,3.5,3,10.5,3785,-5.3,0
09/01/24 18:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,2,9,4144,18.6,1
09/01/24 18:00,Suburb-West,Mall,Espresso,Hot,3,2,6,4405,15.2,0
09/01/24 19:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,1663,23.1,0
09/01/24 19:00,Uptown,Standalone,Frappuccino,Cold,5,1,5,4880,7.8,1
09/01/24 19:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,2,9,1804,-2.1,0
09/01/24 19:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,2,9,3560,27.3,0
09/01/24 19:00,Downtown,Mall,Cappuccino,Hot,4.5,1,4.5,3424,20.8,1
09/01/24 20:00,Uptown,Mall,Frappuccino,Cold,5,3,15,4451,4.4,1
09/01/24 20:00,Downtown,Drive-Thru,Latte,Hot,4,2,8,1186,9.2,1
09/01/24 20:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,4141,0.7,0
09/01/24 20:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,4641,17.5,0
10/01/24 06:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,2003,5,1
10/01/24 08:00,Suburb-East,Mall,Iced Latte,Cold,4.5,2,9,2857,12.1,0
10/01/24 08:00,Uptown,Mall,Hot Chocolate,Hot,3.5,2,7,2702,12.2,0
10/01/24 08:00,Midtown,Standalone,Cappuccino,Hot,4.5,2,9,2280,20.5,1
10/01/24 08:00,Midtown,Drive-Thru,Tea,Hot,2.5,1,2.5,1535,25.7,1
10/01/24 08:00,Suburb-West,Mall,Latte,Hot,4,3,12,2307,-5.4,0
10/01/24 09:00,Midtown,Mall,Hot Chocolate,Hot,3.5,1,3.5,2015,22.5,0
10/01/24 09:00,Midtown,Mall,Tea,Hot,2.5,1,2.5,4539,8.7,0
10/01/24 09:00,Uptown,Standalone,Frappuccino,Cold,5,3,15,4824,5.2,0
10/01/24 09:00,Uptown,Standalone,Cappuccino,Hot,4.5,2,9,3040,23.9,1
10/01/24 09:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,3,13.5,3037,-3.9,0
10/01/24 10:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,4959,24.4,0
10/01/24 10:00,Midtown,Drive-Thru,Espresso,Hot,3,2,6,1207,8,0
10/01/24 11:00,Suburb-East,Mall,Iced Latte,Cold,4.5,1,4.5,3198,1.5,0
10/01/24 11:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,3,13.5,4614,1.3,0
10/01/24 11:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,3,15,1185,-6.3,0
10/01/24 12:00,Suburb-West,Mall,Cold Brew,Cold,4,1,4,2484,2.3,0
10/01/24 12:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,4130,2.4,0
10/01/24 12:00,Suburb-West,Standalone,Latte,Hot,4,3,12,1527,-9.2,1
10/01/24 13:00,Midtown,Mall,Frappuccino,Cold,5,1,5,3284,3.4,1
10/01/24 13:00,Uptown,Mall,Tea,Hot,2.5,3,7.5,3048,-3,0
10/01/24 14:00,Uptown,Standalone,Frappuccino,Cold,5,3,15,4293,-5.1,0
10/01/24 14:00,Uptown,Standalone,Cappuccino,Hot,4.5,3,13.5,2343,25.8,1
10/01/24 14:00,Uptown,Standalone,Tea,Hot,2.5,2,5,3525,33.1,1
10/01/24 14:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,2,10,3077,10.5,1
10/01/24 14:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,2,9,2945,3.1,1
10/01/24 16:00,Midtown,Drive-Thru,Latte,Hot,4,1,4,2706,27.2,0
10/01/24 16:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,2087,17.7,1
10/01/24 16:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,3954,11.4,0
10/01/24 17:00,Uptown,Mall,Tea,Hot,2.5,2,5,1605,14.5,1
10/01/24 17:00,Downtown,Standalone,Latte,Hot,4,1,4,1781,2.7,0
10/01/24 17:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,1,4.5,2691,15.1,0
10/01/24 17:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,4575,2.8,1
10/01/24 17:00,Downtown,Standalone,Cappuccino,Hot,4.5,2,9,3124,14.8,0
10/01/24 18:00,Suburb-East,Standalone,Tea,Hot,2.5,1,2.5,2285,11.8,1
10/01/24 18:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,1,5,3237,11.7,0
10/01/24 18:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,1787,12,1
10/01/24 18:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,1,4.5,1921,14.5,1
10/01/24 18:00,Midtown,Standalone,Cold Brew,Cold,4,1,4,3827,16.4,1
10/01/24 18:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,1,5,3295,-1.4,1
10/01/24 19:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,2,9,1499,18,0
10/01/24 19:00,Suburb-East,Mall,Tea,Hot,2.5,1,2.5,4352,6,0
10/01/24 19:00,Midtown,Mall,Espresso,Hot,3,1,3,2178,13.4,1
10/01/24 20:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,2,7,3686,24.4,0
10/01/24 20:00,Uptown,Drive-Thru,Cold Brew,Cold,4,1,4,4391,7,0
10/01/24 20:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,1447,23.8,0
10/01/24 20:00,Uptown,Drive-Thru,Cold Brew,Cold,4,1,4,1207,11.2,0
10/01/24 20:00,Uptown,Standalone,Cold Brew,Cold,4,1,4,1215,-0.3,0
11/01/24 06:00,Suburb-East,Mall,Latte,Hot,4,1,4,3790,-5.5,1
11/01/24 06:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,1,4.5,2666,7,0
11/01/24 06:00,Suburb-East,Standalone,Cold Brew,Cold,4,3,12,4096,26.4,1
11/01/24 06:00,Midtown,Drive-Thru,Espresso,Hot,3,2,6,4718,20.1,1
11/01/24 07:00,Suburb-West,Mall,Cold Brew,Cold,4,1,4,3191,24.5,1
11/01/24 07:00,Uptown,Mall,Tea,Hot,2.5,3,7.5,4613,-8.2,1
11/01/24 07:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,3,10.5,1763,16.8,1
11/01/24 07:00,Downtown,Mall,Espresso,Hot,3,2,6,2222,15.8,0
11/01/24 07:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,2861,23.2,1
11/01/24 07:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,4642,10.9,1
11/01/24 07:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,3,13.5,1789,11.3,1
11/01/24 08:00,Uptown,Mall,Hot Chocolate,Hot,3.5,3,10.5,3655,13.8,0
11/01/24 08:00,Downtown,Drive-Thru,Frappuccino,Cold,5,2,10,4238,13.9,0
11/01/24 09:00,Uptown,Standalone,Cappuccino,Hot,4.5,2,9,3502,-1.1,1
11/01/24 09:00,Suburb-East,Mall,Frappuccino,Cold,5,2,10,1355,13.2,0
11/01/24 09:00,Uptown,Mall,Cappuccino,Hot,4.5,2,9,2955,9.3,0
11/01/24 09:00,Downtown,Standalone,Iced Latte,Cold,4.5,1,4.5,2571,-0.6,0
11/01/24 09:00,Midtown,Mall,Iced Latte,Cold,4.5,2,9,3385,10.6,1
11/01/24 10:00,Midtown,Drive-Thru,Frappuccino,Cold,5,1,5,3837,-5.9,0
11/01/24 10:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,2256,14.4,0
11/01/24 11:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,2,9,3827,12.5,0
11/01/24 11:00,Midtown,Standalone,Cold Brew,Cold,4,1,4,1897,32.5,1
11/01/24 12:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,2,7,4062,7.2,1
11/01/24 12:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,4102,17.5,0
11/01/24 12:00,Uptown,Mall,Cold Brew,Cold,4,3,12,3786,2.8,1
11/01/24 13:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,2,7,3163,18.9,1
11/01/24 13:00,Suburb-West,Drive-Thru,Latte,Hot,4,1,4,1252,-1.4,1
11/01/24 13:00,Uptown,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,1673,7.5,0
11/01/24 14:00,Suburb-East,Drive-Thru,Latte,Hot,4,1,4,3786,22.2,0
11/01/24 14:00,Suburb-East,Mall,Latte,Hot,4,3,12,4681,26.2,0
11/01/24 14:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,2,9,3102,17.3,0
11/01/24 15:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,3755,-3.5,1
11/01/24 16:00,Downtown,Drive-Thru,Tea,Hot,2.5,2,5,2042,13,1
11/01/24 16:00,Uptown,Drive-Thru,Latte,Hot,4,2,8,1185,4.7,0
11/01/24 16:00,Downtown,Standalone,Espresso,Hot,3,3,9,4828,2.5,1
11/01/24 16:00,Downtown,Mall,Iced Latte,Cold,4.5,1,4.5,2674,18.7,0
11/01/24 16:00,Suburb-East,Standalone,Frappuccino,Cold,5,1,5,4650,-6.3,0
11/01/24 17:00,Suburb-East,Drive-Thru,Latte,Hot,4,2,8,3796,25.8,1
11/01/24 17:00,Uptown,Drive-Thru,Frappuccino,Cold,5,1,5,1485,12,0
11/01/24 17:00,Suburb-East,Mall,Cappuccino,Hot,4.5,2,9,3981,4,1
11/01/24 18:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,2,9,2896,16.9,0
11/01/24 18:00,Suburb-East,Standalone,Tea,Hot,2.5,2,5,4372,29.5,0
11/01/24 18:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,2129,2.9,0
11/01/24 19:00,Downtown,Drive-Thru,Espresso,Hot,3,2,6,4315,9.4,0
11/01/24 19:00,Downtown,Drive-Thru,Cold Brew,Cold,4,2,8,1844,22.5,0
11/01/24 19:00,Downtown,Mall,Hot Chocolate,Hot,3.5,1,3.5,3448,7,0
11/01/24 19:00,Uptown,Drive-Thru,Espresso,Hot,3,3,9,2647,-0.9,0
11/01/24 20:00,Uptown,Standalone,Espresso,Hot,3,3,9,1573,6.8,0
11/01/24 20:00,Uptown,Drive-Thru,Frappuccino,Cold,5,1,5,3365,11.6,0
11/01/24 20:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,2236,34.7,1
11/01/24 20:00,Suburb-West,Mall,Cold Brew,Cold,4,1,4,2693,2.1,0
11/01/24 20:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,3564,-3.3,0
11/01/24 20:00,Suburb-East,Drive-Thru,Espresso,Hot,3,2,6,4982,10.9,0
12/01/24 06:00,Suburb-East,Mall,Frappuccino,Cold,5,3,15,3852,17.1,0
12/01/24 06:00,Midtown,Standalone,Tea,Hot,2.5,2,5,1753,9.9,1
12/01/24 06:00,Uptown,Mall,Cold Brew,Cold,4,2,8,2231,18.4,1
12/01/24 07:00,Suburb-East,Standalone,Espresso,Hot,3,2,6,3303,5.6,0
12/01/24 07:00,Suburb-West,Mall,Cappuccino,Hot,4.5,2,9,2590,21.7,0
12/01/24 07:00,Midtown,Standalone,Latte,Hot,4,2,8,4777,3,0
12/01/24 08:00,Downtown,Drive-Thru,Cold Brew,Cold,4,3,12,1211,14.3,0
12/01/24 08:00,Suburb-West,Drive-Thru,Espresso,Hot,3,2,6,4578,17.1,0
12/01/24 08:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,2963,11.2,0
12/01/24 09:00,Midtown,Drive-Thru,Espresso,Hot,3,2,6,1867,4.8,1
12/01/24 09:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,4745,19.3,0
12/01/24 09:00,Uptown,Standalone,Tea,Hot,2.5,1,2.5,4748,15.1,0
12/01/24 09:00,Midtown,Standalone,Tea,Hot,2.5,2,5,2909,20,0
12/01/24 10:00,Midtown,Standalone,Iced Latte,Cold,4.5,1,4.5,2473,8.9,0
12/01/24 11:00,Suburb-East,Standalone,Latte,Hot,4,1,4,4288,9.3,1
12/01/24 11:00,Midtown,Mall,Cold Brew,Cold,4,3,12,2518,-2.1,0
12/01/24 11:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,4036,16,0
12/01/24 11:00,Suburb-West,Standalone,Tea,Hot,2.5,2,5,2209,0.3,0
12/01/24 12:00,Uptown,Standalone,Tea,Hot,2.5,2,5,3333,14.2,1
12/01/24 13:00,Suburb-West,Standalone,Frappuccino,Cold,5,3,15,2054,3.9,1
12/01/24 13:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,1,3.5,1689,7,1
12/01/24 13:00,Uptown,Mall,Cappuccino,Hot,4.5,3,13.5,3950,2.7,0
12/01/24 14:00,Suburb-West,Mall,Espresso,Hot,3,2,6,3146,2.6,0
12/01/24 15:00,Downtown,Drive-Thru,Espresso,Hot,3,2,6,2689,-2.7,0
12/01/24 15:00,Uptown,Mall,Latte,Hot,4,3,12,3896,23.5,0
12/01/24 16:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,2528,7.7,0
12/01/24 16:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,2,7,3700,-0.5,0
12/01/24 16:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,3,7.5,1048,27.5,0
12/01/24 16:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,1070,17.9,0
12/01/24 17:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,1438,9.8,1
12/01/24 17:00,Uptown,Standalone,Cold Brew,Cold,4,3,12,1786,15.8,0
12/01/24 17:00,Midtown,Standalone,Iced Latte,Cold,4.5,1,4.5,4256,-9.6,0
12/01/24 17:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,3314,30.6,0
12/01/24 18:00,Uptown,Mall,Iced Latte,Cold,4.5,2,9,3801,21.7,1
12/01/24 19:00,Downtown,Drive-Thru,Latte,Hot,4,1,4,2660,1.4,0
12/01/24 19:00,Suburb-East,Mall,Espresso,Hot,3,2,6,3608,3.3,0
12/01/24 19:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,4462,20.4,0
12/01/24 20:00,Suburb-West,Mall,Latte,Hot,4,2,8,4665,31.6,0
12/01/24 20:00,Uptown,Drive-Thru,Cold Brew,Cold,4,2,8,4691,3.9,1
13/01/24 06:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,1190,10.3,1
13/01/24 06:00,Midtown,Standalone,Espresso,Hot,3,3,9,1734,2.5,1
13/01/24 07:00,Downtown,Drive-Thru,Cold Brew,Cold,4,1,4,3404,20.9,0
13/01/24 07:00,Suburb-East,Mall,Latte,Hot,4,3,12,2225,15.8,0
13/01/24 09:00,Suburb-West,Standalone,Tea,Hot,2.5,3,7.5,3773,-0.8,1
13/01/24 09:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,4237,-7.8,1
13/01/24 09:00,Downtown,Mall,Frappuccino,Cold,5,2,10,1219,2,0
13/01/24 09:00,Downtown,Drive-Thru,Frappuccino,Cold,5,1,5,3478,8.6,1
13/01/24 10:00,Suburb-East,Standalone,Frappuccino,Cold,5,1,5,1121,1.4,0
13/01/24 10:00,Suburb-East,Standalone,Cold Brew,Cold,4,1,4,2457,1.2,0
13/01/24 10:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,1,4.5,3784,9.7,0
13/01/24 10:00,Downtown,Mall,Iced Latte,Cold,4.5,3,13.5,4268,15.7,0
13/01/24 11:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,2,9,1631,6.4,0
13/01/24 11:00,Uptown,Mall,Tea,Hot,2.5,2,5,2297,1.6,0
13/01/24 11:00,Downtown,Standalone,Iced Latte,Cold,4.5,3,13.5,2821,7.6,0
13/01/24 11:00,Downtown,Standalone,Cappuccino,Hot,4.5,2,9,1357,2.2,0
13/01/24 11:00,Suburb-West,Standalone,Tea,Hot,2.5,2,5,1423,15.8,0
13/01/24 11:00,Suburb-West,Standalone,Latte,Hot,4,2,8,3445,11.5,0
13/01/24 11:00,Suburb-East,Mall,Espresso,Hot,3,1,3,2195,9.5,0
13/01/24 13:00,Suburb-West,Drive-Thru,Cold Brew,Cold,4,3,12,3342,30.4,0
13/01/24 13:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,2,9,1568,-2.4,0
13/01/24 13:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,2,9,1259,16.1,0
13/01/24 13:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,2,9,2983,18.9,1
13/01/24 14:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,3952,17.3,0
13/01/24 14:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,2875,14,0
13/01/24 14:00,Downtown,Standalone,Tea,Hot,2.5,3,7.5,2360,3.5,1
